@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 3\nSize of the tree: 4\n','Number of leaves: 4\nSize of the tree: 6\n','Number of leaves: 5\nSize of the tree: 8\n','Number of leaves: 2\nSize of the tree: 3\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

Glass,2,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,16,5,0,76.190476,23.809524,0,0.669811,0.079102,0.219439,37.185757,67.271226,46.480972,26.330207,20.150765,2.21338,1.253819,0.95956,32.658466,1.555165,70.262012,0.857143,6,0.285714,4,0.714286,10,0.142857,1,0.6,0.857143,0.705882,0.53936,0.841837,0.695238,0.761905,0.119048,0.880952,0.238095,?,0.761905,?,?,0.898049,0.773078,?,0.761905,0,0,0,0,0,0,24513,22672,3924,90.47619,21.088435,?,?,?,?,?
Glass,2,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,13,8,0,61.904762,38.095238,0,0.461538,0.11495,0.274128,54.037771,84.036788,46.480972,39.253828,7.227144,2.21338,1.86923,0.34415,26.860192,1.279057,57.787501,1,7,0.428571,6,0.571429,8,0,0,0.538462,1,0.7,0.5547,0.80102,0.559524,0.619048,0.169048,0.830952,0.380952,?,0.619048,?,?,0.820632,0.627551,?,0.619048,0,0,0,0,0,0,24513,22672,3924,85.714286,23.129252,?,?,?,?,?
Glass,3,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,16,6,0,72.727273,27.272727,0,0.634349,0.092758,0.239663,43.827661,73.89301,48.002519,36.087812,11.914707,2.181933,1.640355,0.541578,31.50705,1.432139,65.636243,1,7,0.266667,4,0.733333,11,0,0,0.636364,1,0.777778,0.68313,0.938095,0.795238,0.727273,0.091558,0.908442,0.272727,0.770661,0.727273,0.70202,0.651038,0.898864,0.769658,0.685185,0.727273,0,0,0,0,0,0,24404,22563,4033,86.363636,22.077922,?,?,?,?,?
Glass,3,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,16,6,0,72.727273,27.272727,0,0.623932,0.114143,0.248839,53.700198,76.352172,49.182986,32.410177,16.77281,2.23559,1.47319,0.7624,28.444555,1.292934,57.834137,1,7,0.333333,5,0.666667,10,0,0,0.583333,1,0.736842,0.62361,0.861905,0.724838,0.727273,0.110606,0.889394,0.272727,0.82197,0.727273,0.726291,0.671135,0.87684,0.771362,0.723234,0.727273,0,0,0,0,0,0,24404,22563,4033,90.909091,25.974026,?,?,?,?,?
Glass,3,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,14,8,0,63.636364,36.363636,0,0.50838,0.109866,0.262511,51.107424,79.536262,50.496248,39.247753,11.248495,2.295284,1.783989,0.511295,28.520758,1.296398,56.480946,0.857143,6,0.333333,5,0.666667,10,0.142857,1,0.545455,0.857143,0.666667,0.48795,0.871429,0.661905,0.636364,0.15303,0.84697,0.363636,?,0.636364,?,?,0.844637,0.673072,?,0.636364,0,0,0,0,0,0,24404,22563,4033,86.363636,23.376623,?,?,?,?,?
Glass,3,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,16,6,0,72.727273,27.272727,0,0.626062,0.07565,0.220866,35.190757,66.918325,50.496248,26.744216,23.752032,2.295284,1.215646,1.079638,36.283579,1.649254,71.85401,0.857143,6,0.2,3,0.8,12,0.142857,1,0.666667,0.857143,0.75,0.622532,0.933333,0.811617,0.727273,0.127273,0.872727,0.272727,?,0.727273,?,?,0.909848,0.809791,?,0.727273,0,0,0,0,0,0,24404,22563,4033,90.909091,20.12987,?,?,?,?,?
Glass,3,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,16,5,0,76.190476,23.809524,0,0.669811,0.083583,0.219561,39.292259,67.308605,46.480972,26.913926,19.567046,2.21338,1.281616,0.931764,30.510846,1.452897,65.641583,0.857143,6,0.285714,4,0.714286,10,0.142857,1,0.6,0.857143,0.705882,0.53936,0.908163,0.81978,0.761905,0.119048,0.880952,0.238095,?,0.761905,?,?,0.894558,0.79393,?,0.761905,0,0,0,0,0,0,24513,22672,3924,90.47619,21.768707,?,?,?,?,?
Glass,3,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,13,8,0,61.904762,38.095238,0,0.468354,0.119431,0.29746,56.144272,91.189213,46.480972,53.869934,-7.388962,2.21338,2.565235,-0.351855,24.320241,1.158107,52.323005,0.714286,5,0.214286,3,0.785714,11,0.285714,2,0.625,0.714286,0.666667,0.485363,0.80102,0.591667,0.619048,0.153175,0.846825,0.380952,?,0.619048,?,?,0.78154,0.547676,?,0.619048,0,0,0,0,0,0,24513,22672,3924,76.190476,21.088435,?,?,?,?,?
Glass,3,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,12,9,0,57.142857,42.857143,0,0.376238,0.101507,0.268392,48.446434,83.696531,44.430294,37.915227,6.515067,2.115728,1.805487,0.310241,23.341857,1.111517,52.535906,0.428571,3,0.214286,3,0.785714,11,0.571429,4,0.5,0.428571,0.461538,0.223607,0.877551,0.828571,0.571429,0.22033,0.77967,0.428571,?,0.571429,?,?,0.824935,0.709194,?,0.571429,0,0,0,0,0,0,24513,22672,3924,85.714286,20.408163,?,?,?,?,?
Glass,3,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,17,4,0,80.952381,19.047619,0,0.729032,0.079102,0.222776,37.753202,69.471603,44.430294,25.917649,18.512645,2.115728,1.234174,0.881555,31.08054,1.480026,69.953487,0.857143,6,0.142857,2,0.857143,12,0.142857,1,0.75,0.857143,0.8,0.693375,0.877551,0.761905,0.809524,0.106227,0.893773,0.190476,?,0.809524,?,?,0.876858,0.751352,?,0.809524,0,0,0,0,0,0,24513,22672,3924,90.47619,20.408163,?,?,?,?,?
Glass,3,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,14,7,0,66.666667,33.333333,0,0.531847,0.128393,0.309788,61.278312,96.605585,44.430294,55.44993,-11.019636,2.115728,2.640473,-0.524745,21.69571,1.033129,48.830895,0.714286,5,0.214286,3,0.785714,11,0.285714,2,0.625,0.714286,0.666667,0.485363,0.739796,0.523299,0.666667,0.134799,0.865201,0.333333,0.708333,0.666667,0.65873,0.545197,0.788092,0.584637,0.597222,0.666667,0,0,0,0,0,0,24513,22672,3924,76.190476,21.768707,?,?,?,?,?
Glass,3,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,14,7,0,66.666667,33.333333,0,0.542056,0.101507,0.233076,48.540994,72.845929,43.687682,30.073918,13.613764,2.080366,1.432091,0.648274,26.851622,1.278649,61.462684,1,7,0.214286,3,0.785714,11,0,0,0.7,1,0.823529,0.74162,1,1,0.666667,0.105495,0.894505,0.333333,0.77619,0.666667,0.68672,0.606686,0.905976,0.806689,0.581116,0.666667,0,0,0,0,0,0,24513,22672,3924,90.47619,25.85034,?,?,?,?,?
Glass,4,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,13,9,0,59.090909,40.909091,0,0.451524,0.11842,0.285818,55.952893,88.123548,48.002519,54.845211,-6.842693,2.181933,2.492964,-0.311031,24.258145,1.102643,50.535149,0.714286,5,0.266667,4,0.733333,11,0.285714,2,0.555556,0.714286,0.625,0.424043,0.82381,0.710678,0.590909,0.145671,0.854329,0.409091,0.60101,0.590909,0.576353,0.44018,0.797499,0.648725,0.55496,0.590909,0,0,0,0,0,0,24404,22563,4033,77.272727,22.077922,?,?,?,?,?
Glass,4,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,16,6,0,72.727273,27.272727,0,0.626062,0.101312,0.27025,47.869405,83.323678,48.002519,51.272726,-3.270207,2.181933,2.330578,-0.148646,26.378216,1.19901,54.951732,1,7,0.2,3,0.8,12,0,0,0.7,1,0.823529,0.748331,0.857143,0.626531,0.727273,0.09632,0.90368,0.272727,?,0.727273,?,?,0.817316,0.648042,?,0.727273,0,0,0,0,0,0,24404,22563,4033,77.272727,20.12987,?,?,?,?,?
Glass,4,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,16,6,0,72.727273,27.272727,0,0.623932,0.092758,0.227605,43.827661,70.175342,48.002519,22.482868,25.519651,2.181933,1.021949,1.159984,31.01705,1.409866,64.615463,0.714286,5,0.133333,2,0.866667,13,0.285714,2,0.714286,0.714286,0.714286,0.580952,0.880952,0.72619,0.727273,0.122511,0.877489,0.272727,?,0.727273,?,?,0.891991,0.757046,?,0.727273,0,0,0,0,0,0,24404,22563,4033,95.454545,23.376623,?,?,?,?,?
Glass,4,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,13,9,0,59.090909,40.909091,0,0.431034,0.114143,0.275693,53.932021,85.001646,48.002519,47.252754,0.749764,2.181933,2.147852,0.03408,27.368062,1.244003,57.013804,0.857143,6,0.266667,4,0.733333,11,0.142857,1,0.6,0.857143,0.705882,0.55234,0.828571,0.674026,0.590909,0.190909,0.809091,0.409091,0.619481,0.590909,0.585205,0.423821,0.812771,0.689669,0.595425,0.590909,0,0,0,0,0,0,24404,22563,4033,81.818182,22.727273,?,?,?,?,?
Glass,4,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,13,8,0,61.904762,38.095238,0,0.445545,0.110469,0.271325,52.826636,84.800227,43.687682,39.082666,4.605016,2.080366,1.861079,0.219286,21.65756,1.031312,49.573607,0.571429,4,0.142857,2,0.857143,12,0.428571,3,0.666667,0.571429,0.615385,0.447214,0.923469,0.821429,0.619048,0.19652,0.80348,0.380952,?,0.619048,?,?,0.818097,0.666553,?,0.619048,0,0,0,0,0,0,24513,22672,3924,85.714286,23.129252,?,?,?,?,?
Glass,4,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,18,3,0,85.714286,14.285714,0,0.798077,0.088064,0.209364,41.840312,64.95512,45.610762,20.068894,25.541867,2.171941,0.955662,1.216279,32.567965,1.550855,71.404124,0.857143,6,0.071429,1,0.928571,13,0.142857,1,0.857143,0.857143,0.857143,0.785714,0.887755,0.847619,0.857143,0.082418,0.917582,0.142857,0.867725,0.857143,0.853408,0.787609,0.924123,0.858957,0.891223,0.857143,0,0,0,0,0,0,24513,22672,3924,95.238095,24.489796,?,?,?,?,?
Glass,4,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.609907,0.110469,0.251568,51.864924,77.011866,46.924024,38.257551,8.666473,2.234477,1.821788,0.412689,28.887816,1.37561,61.562956,0.857143,6,0.214286,3,0.785714,11,0.142857,1,0.666667,0.857143,0.75,0.612372,0.897959,0.786499,0.714286,0.105556,0.894444,0.285714,0.738095,0.714286,0.712759,0.625909,0.859392,0.759899,0.642094,0.714286,0,0,0,0,0,0,24513,22672,3924,85.714286,25.170068,?,?,?,?,?
Glass,4,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.614679,0.092545,0.254063,43.449682,77.775751,46.924024,35.510116,11.413908,2.234477,1.690958,0.543519,29.01144,1.381497,61.826411,0.571429,4,0.142857,2,0.857143,12,0.428571,3,0.666667,0.571429,0.615385,0.447214,0.831633,0.654762,0.714286,0.105556,0.894444,0.285714,0.722222,0.714286,0.705355,0.611305,0.858554,0.675057,0.656532,0.714286,0,0,0,0,0,0,24513,22672,3924,85.714286,20.408163,?,?,?,?,?
Glass,4,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.605016,0.083583,0.219561,39.292259,67.308605,46.480972,20.31029,26.170682,2.21338,0.967157,1.246223,33.245312,1.58311,71.524563,0.857143,6,0.285714,4,0.714286,10,0.142857,1,0.6,0.857143,0.705882,0.53936,0.882653,0.833333,0.714286,0.121429,0.878571,0.285714,?,0.714286,?,?,0.927828,0.819048,?,0.714286,0,0,0,0,0,0,24513,22672,3924,95.238095,22.44898,?,?,?,?,?
Glass,4,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.598726,0.079102,0.232501,37.185757,71.275524,46.480972,33.758958,12.722014,2.21338,1.607569,0.60581,29.48861,1.40422,63.442328,1,7,0.285714,4,0.714286,10,0,0,0.636364,1,0.777778,0.6742,0.984694,0.957143,0.714286,0.121429,0.878571,0.285714,?,0.714286,?,?,0.892562,0.751989,?,0.714286,0,0,0,0,0,0,24513,22672,3924,85.714286,19.727891,?,?,?,?,?
Glass,5,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,15,7,0,68.181818,31.818182,0,0.564972,0.11842,0.283343,55.952893,87.360518,48.002519,54.432667,-6.430148,2.181933,2.474212,-0.292279,26.231805,1.192355,54.646726,0.714286,5,0.266667,4,0.733333,11,0.285714,2,0.555556,0.714286,0.625,0.424043,0.733333,0.552134,0.681818,0.138961,0.861039,0.318182,0.731962,0.681818,0.686742,0.564073,0.789334,0.619205,0.7375,0.681818,0,0,0,0,0,0,24404,22563,4033,77.272727,23.376623,?,?,?,?,?
Glass,5,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,13,9,0,59.090909,40.909091,0,0.426087,0.114143,0.280755,53.932021,86.562572,48.002519,54.261498,-6.25898,2.181933,2.466432,-0.284499,23.867744,1.084897,49.721857,0.857143,6,0.2,3,0.8,12,0.142857,1,0.666667,0.857143,0.75,0.622532,0.880952,0.831169,0.590909,0.155445,0.844555,0.409091,?,0.590909,?,?,0.808971,0.684592,?,0.590909,0,0,0,0,0,0,24404,22563,4033,77.272727,22.077922,?,?,?,?,?
Glass,5,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,17,5,0,77.272727,22.727273,0,0.68661,0.092758,0.22133,43.773669,68.146763,48.445571,28.666523,19.779048,2.202071,1.303024,0.899048,32.924252,1.496557,67.961325,0.714286,5,0.133333,2,0.866667,13,0.285714,2,0.714286,0.714286,0.714286,0.580952,0.92381,0.785714,0.772727,0.096537,0.903463,0.227273,?,0.772727,?,?,0.902706,0.789141,?,0.772727,0,0,0,0,0,0,24404,22563,4033,90.909091,24.025974,?,?,?,?,?
Glass,5,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,15,7,0,68.181818,31.818182,0,0.538922,0.105589,0.262414,49.828817,80.796213,48.445571,45.260239,3.185332,2.202071,2.057284,0.144788,24.564817,1.116583,50.706012,0.857143,6,0.266667,4,0.733333,11,0.142857,1,0.6,0.857143,0.705882,0.55234,0.952381,0.934066,0.681818,0.162771,0.837229,0.318182,?,0.681818,?,?,0.833057,0.685791,?,0.681818,0,0,0,0,0,0,24404,22563,4033,81.818182,22.077922,?,?,?,?,?
Glass,5,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,16,5,0,76.190476,23.809524,0,0.65798,0.088064,0.212859,42.057805,66.429789,44.130734,20.481452,23.649282,2.101464,0.975307,1.126156,29.220206,1.391438,66.212825,0.714286,5,0.142857,2,0.857143,12,0.285714,2,0.714286,0.714286,0.714286,0.571429,0.918367,0.785714,0.761905,0.135531,0.864469,0.238095,?,0.761905,?,?,0.907588,0.819728,?,0.761905,0,0,0,0,0,0,24513,22672,3924,95.238095,23.809524,?,?,?,?,?
Glass,5,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.603774,0.101507,0.257159,47.718266,78.834745,46.480972,30.486476,15.994496,2.21338,1.451737,0.761643,28.566384,1.360304,61.458234,0.857143,6,0.357143,5,0.642857,9,0.142857,1,0.545455,0.857143,0.666667,0.47194,0.755102,0.519841,0.714286,0.142857,0.857143,0.285714,?,0.714286,?,?,0.82662,0.682089,?,0.714286,0,0,0,0,0,0,24513,22672,3924,90.47619,22.44898,?,?,?,?,?
Glass,5,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,15,6,0,71.428571,28.571429,0,0.602524,0.083583,0.219561,39.292259,67.308605,46.480972,20.31029,26.170682,2.21338,0.967157,1.246223,31.75907,1.512337,68.327035,1,7,0.285714,4,0.714286,10,0,0,0.636364,1,0.777778,0.6742,0.959184,0.896104,0.714286,0.142857,0.857143,0.285714,?,0.714286,?,?,0.918135,0.7953,?,0.714286,0,0,0,0,0,0,24513,22672,3924,95.238095,21.768707,?,?,?,?,?
Glass,5,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,16,5,0,76.190476,23.809524,0,0.671875,0.079102,0.201927,37.185757,61.902665,46.480972,19.314013,27.166959,2.21338,0.919715,1.293665,34.266947,1.631759,73.722528,1,7,0.214286,3,0.785714,11,0,0,0.7,1,0.823529,0.74162,0.984694,0.946429,0.761905,0.097619,0.902381,0.238095,?,0.761905,?,?,0.945661,0.853355,?,0.761905,0,0,0,0,0,0,24513,22672,3924,95.238095,23.129252,?,?,?,?,?
Glass,5,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,16,5,0,76.190476,23.809524,0,0.665605,0.092545,0.223137,43.505262,68.404713,46.480972,28.493922,17.987049,2.21338,1.356853,0.856526,29.557974,1.407523,63.591557,1,7,0.214286,3,0.785714,11,0,0,0.7,1,0.823529,0.74162,0.943878,0.869048,0.761905,0.097619,0.902381,0.238095,?,0.761905,?,?,0.911063,0.788566,?,0.761905,0,0,0,0,0,0,24513,22672,3924,90.47619,24.489796,?,?,?,?,?
Glass,5,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,16,5,0,76.190476,23.809524,0,0.681818,0.092545,0.245195,44.026199,76.182158,45.16771,42.113752,3.053958,2.150843,2.005417,0.145427,29.586912,1.408901,65.504565,0.714286,5,0.071429,1,0.928571,13,0.285714,2,0.833333,0.714286,0.769231,0.67082,0.867347,0.714286,0.761905,0.06552,0.93448,0.238095,0.802721,0.761905,0.773871,0.694963,0.859739,0.73356,0.77265,0.761905,0,0,0,0,0,0,24513,22672,3924,80.952381,21.088435,?,?,?,?,?
Glass,6,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,17,5,0,77.272727,22.727273,0,0.6875,0.097035,0.248426,45.848533,76.59476,48.002519,36.671524,11.330994,2.181933,1.666887,0.515045,30.647236,1.393056,63.845057,1,7,0.266667,4,0.733333,11,0,0,0.636364,1,0.777778,0.68313,0.890476,0.685065,0.772727,0.092026,0.907974,0.227273,?,0.772727,?,?,0.869409,0.706887,?,0.772727,0,0,0,0,0,0,24404,22563,4033,86.363636,22.077922,?,?,?,?,?
Glass,6,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,16,6,0,72.727273,27.272727,0,0.622857,0.109866,0.278143,51.911149,85.757201,48.002519,59.86144,-11.858922,2.181933,2.720975,-0.539042,25.328604,1.1513,52.765157,1,7,0.2,3,0.8,12,0,0,0.7,1,0.823529,0.748331,0.904762,0.710204,0.727273,0.09632,0.90368,0.272727,0.738961,0.727273,0.696881,0.638386,0.799567,0.652971,0.631699,0.727273,0,0,0,0,0,0,24404,22563,4033,72.727273,21.428571,?,?,?,?,?
Glass,6,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,12,10,0,54.545455,45.454545,0,0.360465,0.101312,0.251347,47.810434,77.388846,48.445571,24.887928,23.557643,2.202071,1.131269,1.070802,30.648717,1.393124,63.26423,0.571429,4,0.333333,5,0.666667,10,0.428571,3,0.444444,0.571429,0.5,0.225555,0.82381,0.75974,0.545455,0.195705,0.804295,0.454545,?,0.545455,?,?,0.887759,0.737569,?,0.545455,0,0,0,0,0,0,24404,22563,4033,95.454545,23.376623,?,?,?,?,?
Glass,6,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,192,22,17,5,0,77.272727,22.727273,0,0.694444,0.084204,0.230456,39.736905,70.956602,48.445571,27.499097,20.946474,2.202071,1.249959,0.952112,35.106537,1.595752,72.465938,1,7,0.2,3,0.8,12,0,0,0.7,1,0.823529,0.748331,0.952381,0.834694,0.772727,0.094156,0.905844,0.227273,0.801515,0.772727,0.758536,0.688775,0.894691,0.788381,0.839819,0.772727,0,0,0,0,0,0,24404,22563,4033,90.909091,20.779221,?,?,?,?,?
Glass,6,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,16,5,0,76.190476,23.809524,0,0.671875,0.083583,0.212733,39.917769,66.390538,44.130734,19.897732,24.233002,2.101464,0.947511,1.153952,30.390278,1.447156,68.864202,1,7,0.142857,2,0.857143,12,0,0,0.777778,1,0.875,0.816497,1,1,0.761905,0.052632,0.947368,0.238095,?,0.761905,?,?,0.960281,0.856803,?,0.761905,0,0,0,0,0,0,24513,22672,3924,95.238095,23.129252,?,?,?,?,?
Glass,6,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20221204.1411,193,21,16,5,0,76.190476,23.809524,0,0.656863,0.092545,0.242167,44.026199,75.241305,45.16771,35.510116,9.657594,2.150843,1.690958,0.459885,27.549832,1.311897,60.99453,0.714286,5,0.142857,2,0.857143,12,0.285714,2,0.714286,0.714286,0.714286,0.571429,0.785714,0.607143,0.761905,0.135531,0.864469,0.238095,?,0.761905,?,?,0.842298,0.721708,?,0.761905,0,0,0,0,0,0,24513,22672,3924,85.714286,21.768707,?,?,?,?,?
